id,x,y
1050_12,679001.8268,4823306.591
10510_11,681353.0709,4824726.606
10511_11,681343.5062,4824717.337
10512_11,681372.505,4824703.886
10513_11,681371.6089,4824747.832
10514_11,681381.774,4824756.503
10515_11,681388.6503,4824768.762
10516_11,681398.2179,4824779.824
10517_11,681307.3295,4824717.038
10518_11,681308.5243,4824697.607
10519_11,681308.2256,4824679.368
1051_12,678895.8994,4823303.894
10520_11,681308.5243,4824660.534
10521_11,681458.0107,4824726.606
10522_11,681447.2482,4824717.038
10523_11,681439.1771,4824705.977
10524_11,681429.3107,4824696.11
10525_11,681483.425,4824710.46
10526_11,681474.156,4824699.1
10527_11,681464.5883,4824688.935
10528_11,681440.6706,4824664.42
10529_11,681429.3107,4824658.739
1052_12,679001.1196,4823254.931
10530_11,681440.9693,4824622.266
10531_11,681427.2167,4824617.78
10532_11,681398.2179,4824615.088
10533_11,681384.1636,4824615.39
10534_11,681335.1334,4824621.068
10535_11,681310.3195,4824641.398
10536_11,681512.9083,4824621.775
10537_11,681583.8629,4824693.477
10538_11,681570.8966,4824706.818
10539_11,681328.1534,4824683.117
1053_12,678983.8649,4823252.063
10540_14,682080.1148,4822852.819
10541_14,681973.4194,4822840.46
10542_14,681973.0414,4822824.11
10543_14,681817.4011,4822818.66
10544_14,681769.6358,4822817.554
10545_14,681872.8596,4822808.066
10546_14,681719.3498,4822800.196
10547_14,681873.9385,4822792.585
10548_14,682077.4539,4822789.077
10549_14,681918.8143,4822786.748
1054_12,678690.3206,4823304.507
10550_14,681771.172,4822783.151
10551_14,681974.4801,4822781.572
10552_14,681974.0229,4822767.847
10553_14,681820.7234,4822765.738
10554_14,682022.0594,4822757.21
10555_14,681975.3762,4822753.537
10556_14,681821.1471,4822751.705
10557_14,681918.9241,4822748.102
10558_14,681876.1179,4822747.023
10559_14,681773.2477,4822738.94
1055_12,678708.5659,4823301.928
10560_14,681721.3066,4822736.261
10561_14,681918.8723,4822735.252
10562_14,681875.1425,4822725.349
10563_14,682021.4925,4822729.976
10564_14,681773.8451,4822723.328
10565_14,681821.7597,4822713.931
10566_14,682054.4354,4822705.64
10567_14,682017.0455,4822705.418
10568_14,681772.6777,4822707.722
10569_14,681940.5862,4822702.23
1056_12,678736.0925,4823310.7
10570_14,681826.6731,4822697.801
10571_14,681876.7458,4822695.271
10572_14,681772.4948,4822692.574
10573_14,682074.3328,4822663.928
10574_14,681929.3696,4822653.745
10575_14,681825.2436,4822658.049
10576_14,681771.8669,4822652.136
10577_14,681748.1321,4822648.862
10578_14,682078.5116,4822652.005
10579_14,681881.586,4822645.323
1057_12,678753.2284,4823309.362
10580_14,681822.1499,4822643.132
10581_14,681976.8636,4822637.828
10582_14,682078.1793,4822639.474
10583_14,681775.3721,4822632.927
10584_14,681725.1928,4822631.046
10585_14,681872.5761,4822629.513
10586_14,682077.3747,4822624.923
10587_14,682022.6111,4822623.5
10588_14,681925.2091,4822625.298
10589_14,682080.1209,4822609.753
1058_12,678850.0422,4823310.798
10590_14,682022.8154,4822610.68
10591_14,682074.9759,4822596.574
10592_14,681980.6858,4822599.658
10593_14,681923.6485,4822598.311
10594_14,681725.2934,4822596.263
10595_14,681881.4123,4822592.565
10596_14,681925.3127,4822583.114
10597_14,681777.7587,4822582.687
10598_14,682024.2449,4822579.8
10599_14,681881.6805,4822578.407
1059_12,679948.9215,4823301.654
105_7,686008.0742,4825583.043
10600_14,681925.7089,4822568.578
10601_14,681824.256,4822564.499
10602_14,681776.8809,4822567.401
10603_14,682027.2929,4822557.8
10604_14,681927.9797,4822551.719
10605_14,682081.6754,4822551.134
10606_14,682028.3414,4822541.926
10607_14,681982.2068,4822536.598
10608_14,681926.2515,4822534.595
10609_14,681827.9289,4822531.078
1060_12,679971.0927,4823275.13
10610_14,681879.6109,4822533.638
10611_14,682082.6447,4822509.291
10612_14,682064.573,4822508.526
10613_14,682033.9741,4822506.136
10614_14,682021.6784,4822513.854
10615_14,681943.8202,4822507.115
10616_14,681925.2304,4822511.223
10617_14,681772.2052,4822502.204
10618_14,681864.6147,4822503.128
10619_14,681745.2456,4822501.604
1061_12,679057.8217,4823273.831
10620_14,681832.9977,4822502.262
10621_14,681820.2357,4822501.339
10622_14,682065.8014,4822451.333
10623_14,682128.1666,4822452.887
10624_14,682028.7041,4822445.444
10625_14,681936.886,4822448.943
10626_14,681883.2228,4822443.68
10627_14,681863.3132,4822444.579
10628_14,681730.8956,4822446.593
10629_14,681730.3927,4822429.994
1062_12,679129.1207,4823263.749
10630_14,682029.713,4822415.665
10631_14,682129.5443,4822424.797
10632_14,681777.0729,4822415.223
10633_14,681828.002,4822415.126
10634_14,682129.8857,4822411.493
10635_14,681731.0846,4822412.053
10636_14,681935.0998,4822401.379
10637_14,681882.8296,4822395.771
10638_14,681777.6673,4822395.637
10639_14,681830.3185,4822396.073
1063_12,679041.399,4823256.979
10640_14,682033.1115,4822389.023
10641_14,681731.5936,4822394.095
10642_14,682086.0249,4822385.45
10643_14,681732.002,4822375.831
10644_14,681781.6114,4822378.851
10645_14,681826.7737,4822377.145
10646_14,682085.9518,4822367.821
10647_14,682044.127,4822367.373
10648_14,681772.8301,4822359.295
10649_14,681995.5906,4822355.903
1064_12,679003.8781,4823227.837
10650_14,681921.9629,4822337.295
10651_14,681896.4725,4822339.264
10652_14,682050.1529,4822347.253
10653_14,681770.3551,4822335.524
10654_14,681733.6845,4822334.918
10655_14,682002.0981,4822335.414
10656_14,681969.5667,4822335.073
10657_14,681808.5375,4822331.851
10658_14,682086.2992,4822331.775
10659_14,682053.3838,4822323.381
1065_12,678981.7282,4823225.514
10660_14,681927.7237,4822316.651
10661_14,682005.9599,4822318.044
10662_14,682055.5631,4822291.764
10663_14,682082.9617,4822298.85
10664_14,681891.8822,4822295.199
10665_14,682004.7224,4822297.451
10666_14,681997.3615,4822275.1
10667_14,681893.0709,4822250.677
10668_14,681815.7399,4822251.555
10669_14,681737.4915,4822249.275
1066_12,678964.8575,4823221.305
10670_14,681731.1669,4822288.271
10671_14,682003.2472,4822227.417
10672_14,682053.2588,4822222.044
10673_14,681928.8636,4822217.463
10674_14,681848.3109,4822212.324
10675_14,682010.2637,4822206.731
10676_14,681764.6523,4822169.92
10677_14,682055.9746,4822199.461
10678_14,681894.3693,4822191.469
10679_14,681848.1859,4822189.488
1067_12,678755.2522,4823255.973
10680_14,682008.0539,4822180.826
10681_14,681974.2332,4822181.987
10682_14,682091.0358,4822175.138
10683_14,681924.5172,4822169.234
10684_14,681899.6424,4822168.862
10685_14,681975.9766,4822164.162
10686_14,682091.3345,4822159.188
10687_14,681771.0013,4822094.469
10688_14,681992.1646,4822145.85
10689_14,682047.0074,4822143.96
1068_12,679856.6858,4823236.871
10690_14,681947.4199,4822124.928
10691_14,681987.4859,4822121.328
10692_14,682090.8712,4822127.296
10693_14,682037.778,4822114.303
10694_14,681893.6012,4822098.325
10695_14,682090.6213,4822111.413
10696_14,681833.0953,4822098.575
10697_14,681990.5522,4822097.533
10698_14,681721.2334,4822831.13
10699_14,681917.967,4822839.448
1069_12,678760.6198,4823231.827
106_7,685819.3599,4825581.462
10700_14,682017.3594,4822835.187
10701_14,681872.3627,4822821.51
10702_14,682069.8095,4822821.925
10703_14,681918.4425,4822820.84
10704_14,682018.8469,4822820.538
10705_14,681717.9751,4822816.268
10706_14,681973.1329,4822809.373
10707_14,681920.0213,4822804.807
10708_14,682074.8662,4822803.899
10709_14,682019.4565,4822802.719
1070_12,679782.8601,4823187.926
10710_14,681818.3764,4822800.665
10711_14,681771.5591,4822802.098
10712_14,681974.8794,4822795.694
10713_14,682019.3711,4822786.623
10714_14,681819.3792,4822784.541
10715_14,681720.0356,4822782.764
10716_14,682075.4087,4822772.751
10717_14,682018.667,4822774.339
10718_14,681919.0247,4822773.142
10719_14,681874.7646,4822762.44
1071_12,679990.5329,4823233.259
10720_14,681771.8761,4822768.368
10721_14,681719.5387,4822767.676
10722_14,681933.4692,4822757.222
10723_14,682061.647,4822756.661
10724_14,681773.0617,4822753.924
10725_14,681719.5875,4822752.955
10726_14,682022.0473,4822743.359
10727_14,682079.8344,4822744.414
10728_14,681976.6137,4822735.962
10729_14,681823.1649,4822733.764
1072_12,679071.9187,4823210.649
10730_14,682075.9299,4822731.009
10731_14,681721.6937,4822719.99
10732_14,681974.9556,4822720.996
10733_14,681920.823,4822721.146
10734_14,682076.7468,4822716.802
10735_14,682042.6183,4822703.287
10736_14,682030.6274,4822703.946
10737_14,681876.9134,4822710.316
10738_14,681978.9515,4822707.777
10739_14,681726.7808,4822698.377
1073_12,679043.2705,4823212.14
10740_14,681919.8903,4822707.731
10741_14,681976.7447,4822696.298
10742_14,681921.6612,4822696.115
10743_14,682043.6729,4822662.825
10744_14,681980.2103,4822662.209
10745_14,681873.8166,4822657.64
10746_14,681725.5433,4822650.569
10747_14,681978.918,4822650.31
10748_14,682023.4951,4822651.224
10749_14,681924.4349,4822637.956
1074_12,679137.4539,4823206.626
10750_14,682026.1285,4822637.493
10751_14,681822.5217,4822627.941
10752_14,681980.6066,4822626.423
10753_14,681775.7958,4822614.487
10754_14,681724.3424,4822613.341
10755_14,681874.5908,4822611.838
10756_14,681979.049,4822611.719
10757_14,681924.7549,4822611.433
10758_14,681777.335,4822598.284
10759_14,682025.4885,4822595.973
1075_12,679105.2487,4823205.791
10760_14,681824.5944,4822587.265
10761_14,682079.0602,4822583.281
10762_14,681979.1984,4822584.936
10763_14,681726.9972,4822579.913
10764_14,681824.1311,4822607.132
10765_14,681980.5913,4822571.315
10766_14,681725.1014,4822566.179
10767_14,682081.6358,4822565.088
10768_14,681878.1814,4822563.719
10769_14,681981.207,4822554.246
1076_12,678692.8839,4823188.981
10770_14,681778.1671,4822549.835
10771_14,681824.9601,4822547.613
10772_14,681878.4892,4822547.772
10773_14,681726.7442,4822548.638
10774_14,682082.1021,4822537.918
10775_14,682041.6703,4822533.212
10776_14,681779.0694,4822535.138
10777_14,681725.8359,4822533.446
10778_14,682047.5042,4822506.447
10779_14,681981.2345,4822510.48
1077_12,679610.8123,4823139.25
10780_14,681962.8733,4822512.735
10781_14,681881.3391,4822507.084
10782_14,681785.2629,4822505.408
10783_14,681758.5563,4822501.741
10784_14,681846.9545,4822502.332
10785_14,681732.0721,4822504.515
10786_14,681720.3068,4822504.771
10787_14,682084.4704,4822450.44
10788_14,682043.3681,4822451.668
10789_14,681843.0348,4822445.947
1078_12,679445.4854,4823158.769
10790_14,681825.457,4822441.009
10791_14,681774.982,4822444.929
10792_14,681932.0183,4822423.456
10793_14,682084.9703,4822423.069
10794_14,681883.0338,4822416.988
10795_14,681973.8339,4822401.556
10796_14,682085.5433,4822404.528
10797_14,681975.2695,4822423.093
10798_14,681976.3637,4822445.761
10799_14,681946.8926,4822378.349
1079_12,678948.7701,4823169.33
107_7,686161.8522,4825585.162
10800_14,681867.0013,4822375.496
10801_14,681852.5233,4822354.342
10802_14,681816.8281,4822352.898
10803_14,681961.7638,4822355.723
10804_14,682086.2901,4822349.417
10805_14,681846.0737,4822330.781
10806_14,681734.5959,4822315.95
10807_14,681893.0953,4822317.983
10808_14,682086.8082,4822315.273
10809_14,681971.9502,4822315.834
1080_12,678994.0727,4823169.358
10810_14,681848.7407,4822311.338
10811_14,681769.0993,4822302.877
10812_14,681810.6284,4822311.506
10813_14,681928.6259,4822298.32
10814_14,681972.0264,4822296.638
10815_14,681848.7072,4822292.59
10816_14,681811.0765,4822291.73
10817_14,681928.949,4822274.351
10818_14,681969.5514,4822267.776
10819_14,681895.1252,4822274.274
1081_12,678961.9314,4823166.148
10820_14,681771.0958,4822272.903
10821_14,681847.5581,4822269.833
10822_14,681814.0788,4822270.175
10823_14,681735.4798,4822269.462
10824_14,682087.2136,4822259.382
10825_14,682056.6818,4822246.486
10826_14,681927.9126,4822253.396
10827_14,681848.8626,4822251.18
10828_14,681770.0198,4822251.969
10829_14,682087.2533,4822244.459
1082_12,678855.7785,4823188.615
10830_14,681979.0704,4822220.352
10831_14,682089.7374,4822228.618
10832_14,681895.049,4822221.199
10833_14,681818.1478,4822210.239
10834_14,682090.0483,4822212.546
10835_14,681972.1605,4822200.653
10836_14,681929.2842,4822191.228
10837_14,682089.8867,4822195.886
10838_14,681813.9111,4822187.998
10839_14,682054.3561,4822169.673
1083_12,678739.4819,4823188.466
10840_14,681851.7094,4822168.841
10841_14,681814.4201,4822168.298
10842_14,681860.1158,4822145.621
10843_14,681829.2822,4822146.883
10844_14,682091.2309,4822143.503
10845_14,681880.9612,4822125.449
10846_14,681834.9545,4822127.098
10847_14,681871.8659,4822096.576
10848_14,681851.4077,4822096.835
10849_14,682091.7186,4822096.923
1084_12,678788.7102,4823164.006
10850_14,681947.0724,4822095.341
10851_11,682063.5672,4823258.107
10852_11,682041.7496,4823255.211
10853_11,682007.6637,4823257.333
10854_11,681961.3401,4823258.009
10855_11,681905.7902,4823254.867
10856_11,681760.2967,4823242.318
10857_11,681706.795,4823246.427
10858_11,681965.7658,4823244.083
10859_11,682064.3566,4823231.046
1085_12,678756.0508,4823159.266
10860_11,681709.0993,4823227.852
10861_11,681906.604,4823226.569
10862_11,681809.08,4823225.347
10863_11,681763.0521,4823225.917
10864_11,682110.2535,4823221.223
10865_11,682064.7376,4823219.062
10866_11,681759.7877,4823211.573
10867_11,681860.9449,4823201.914
10868_11,681760.4278,4823198.408
10869_11,682008.8372,4823192.059
1086_12,679983.3914,4823074.367
10870_11,681866.4161,4823187.609
10871_11,681707.7247,4823182.489
10872_11,682113.3259,4823180.532
10873_11,682066.8194,4823180.023
10874_11,682010.666,4823176.64
10875_11,681809.903,4823172.421
10876_11,681762.1194,4823171.927
10877_11,682118.7513,4823167.258
10878_11,682007.7734,4823164.88
10879_11,681967.7165,4823163.631
1087_12,679733.842,4823054.003
10880_11,681866.8397,4823161.515
10881_11,681808.0711,4823159.891
10882_11,682117.4651,4823154.334
10883_11,682066.8682,4823152.347
10884_11,681968.0549,4823150.271
10885_11,681751.0795,4823137.275
10886_11,681868.0254,4823131.145
10887_11,681708.3129,4823125.412
10888_11,681912.127,4823119.456
10889_11,681811.1405,4823118.453
1088_12,680007.8791,4823058.447
10890_11,681762.6345,4823120.489
10891_11,682030.2616,4823113.168
10892_11,682010.2301,4823110.574
10893_11,681763.5154,4823108.919
10894_11,681865.6236,4823100.878
10895_11,681867.4707,4823085.541
10896_11,681914.4557,4823081.947
10897_11,681710.5837,4823083.352
10898_11,682112.3871,4823079.521
10899_11,681813.2741,4823063.065
1089_12,680048.1981,4823044.771
108_7,685877.8603,4825568.703
10900_11,681915.6657,4823062.324
10901_11,681711.6627,4823067.942
10902_11,682013.0221,4823062.416
10903_11,681865.8095,4823057.679
10904_11,682013.4519,4823047.642
10905_11,682012.1778,4823091.484
10906_11,682117.1481,4823039.912
10907_11,681764.1951,4823037.346
10908_11,681966.5187,4823036.069
10909_11,682013.8329,4823032.643
1090_12,679255.4117,4823099.51
10910_11,681914.9098,4823028.205
10911_11,681815.2492,4823024.7
10912_11,681966.9271,4823022.849
10913_11,681711.6475,4823016.482
10914_11,682014.79,4823016.375
10915_11,681915.3366,4823012.757
10916_11,681868.1108,4823013.806
10917_11,681815.3894,4823009.673
10918_11,681716.7346,4822999.279
10919_11,681766.8865,4822981.515
1091_12,679206.4364,4823100.028
10920_11,681868.2997,4822983.442
10921_11,681715.3173,4822980.436
10922_11,681966.9759,4822967.479
10923_11,681867.2573,4822968.72
10924_11,681916.6106,4822966.909
10925_11,682067.8314,4822953.952
10926_11,681722.4008,4822939.316
10927_11,682029.3015,4822920.254
10928_11,681966.8235,4822936.353
10929_11,682071.3731,4822924.121
1092_12,679032.2886,4823101.153
10930_11,682054.6243,4822921.4
10931_11,681730.1306,4822906.711
10932_11,681974.538,4822906.55
10933_11,681711.6536,4822903.938
10934_11,681912.8159,4822908.47
10935_11,681871.6403,4822908.379
10936_11,681853.6266,4822905.001
10937_11,682067.0755,4822854.602
10938_11,682012.3516,4822852.905
10939_11,681973.5992,4822857.105
1093_12,678908.2652,4823094.185
10940_11,681875.3315,4822854.112
10941_11,681814.9017,4822848.796
10942_11,681774.2352,4822851.6
10943_11,681754.6762,4822849.162
10944_11,681737.4824,4822847.949
10945_11,682108.2357,4823259.997
10946_11,681862.4049,4823253.279
10947_11,681807.6322,4823252.508
10948_11,681739.808,4823246.076
10949_11,682111.0429,4823248.365
1094_12,679184.128,4823068.444
10950_11,682065.3228,4823246.817
10951_11,682006.0513,4823245.07
10952_11,681907.1191,4823243.711
10953_11,681865.7851,4823239.288
10954_11,681804.441,4823241.58
10955_11,682110.9363,4823233.915
10956_11,682006.4293,4823231.699
10957_11,681966.0493,4823230.934
10958_11,681865.4377,4823226.185
10959_11,682011.2756,4823210.012
1095_12,679060.4217,4823074.47
10960_11,681964.126,4823216.029
10961_11,681908.2195,4823215.837
10962_11,681865.1481,4823212.777
10963_11,681806.4039,4823212.902
10964_11,681708.9957,4823210.92
10965_11,682111.6282,4823208.327
10966_11,682065.6276,4823206.659
10967_11,681964.7143,4823204.148
10968_11,681906.918,4823202.639
10969_11,681807.3914,4823199.363
1096_12,679208.1677,4823070.097
10970_11,681706.8225,4823196.479
10971_11,682111.683,4823194.51
10972_11,682066.4963,4823193.071
10973_11,681966.6528,4823190.706
