facility_id,x,y,activity_type,capacity,day,start_time,end_time
10298_18,686825.2538000001,4823703.3137,home,2.0,wkday,00:00:00,30:00:00
10299_18,686728.9397999998,4823701.7927,home,2.0,wkday,00:00:00,30:00:00
1029_12,678756.9866000004,4823414.6888999995,work,N/A,wkday,08:00:00,18:00:00
102_7,685939.9177000001,4825599.365499999,home,2.0,wkday,00:00:00,30:00:00
10300_18,686976.9896,4823691.7465,home,2.0,wkday,00:00:00,30:00:00
10301_18,686827.0428999998,4823687.0374,home,2.0,wkday,00:00:00,30:00:00
10302_18,686727.7023,4823685.6230999995,home,2.0,wkday,00:00:00,30:00:00
10303_18,686981.4671,4823677.234999999,home,2.0,wkday,00:00:00,30:00:00
10304_18,686889.9628999997,4823674.476500001,home,2.0,wkday,00:00:00,30:00:00
10305_18,686782.7309999997,4823670.8189,home,2.0,wkday,00:00:00,30:00:00
10306_18,686728.7783000004,4823669.8160999995,home,2.0,wkday,00:00:00,30:00:00
10307_18,686933.9182000002,4823646.105699999,home,2.0,wkday,00:00:00,30:00:00
10308_18,686830.8163999999,4823656.764599999,home,2.0,wkday,00:00:00,30:00:00
10309_18,686786.1204000004,4823657.243100001,home,2.0,wkday,00:00:00,30:00:00
1030_12,678717.9203000003,4823423.0616999995,work,N/A,wkday,08:00:00,18:00:00
10310_18,686888.7498000003,4823644.468900001,home,2.0,wkday,00:00:00,30:00:00
10311_18,686830.2951999996,4823643.514900001,home,2.0,wkday,00:00:00,30:00:00
10312_18,686531.557,4823700.957599999,home,2.0,wkday,00:00:00,30:00:00
10313_18,686578.3713999996,4823699.930400001,home,2.0,wkday,00:00:00,30:00:00
10314_18,686594.1508999998,4823700.4516,home,2.0,wkday,00:00:00,30:00:00
10315_18,686625.9050000003,4823700.0493,home,2.0,wkday,00:00:00,30:00:00
10316_18,686641.6967000002,4823701.1283,home,2.0,wkday,00:00:00,30:00:00
10317_18,686789.1562000001,4823632.209799999,home,2.0,wkday,00:00:00,30:00:00
10318_18,686768.6889000004,4823631.682499999,home,2.0,wkday,00:00:00,30:00:00
10319_18,686977.6754000001,4823632.776699999,home,2.0,wkday,00:00:00,30:00:00
1031_12,678996.8128000004,4823409.4737,home,2.0,wkday,00:00:00,30:00:00
10320_18,686835.0043000001,4823628.3846,home,2.0,wkday,00:00:00,30:00:00
10321_18,686729.6865999997,4823626.4399,home,2.0,wkday,00:00:00,30:00:00
10322_18,686979.0958000002,4823598.5507,home,2.0,wkday,00:00:00,30:00:00
10323_18,686885.1074999999,4823596.398800001,home,2.0,wkday,00:00:00,30:00:00
10324_18,686838.2169000003,4823594.880899999,home,2.0,wkday,00:00:00,30:00:00
10325_18,686981.4243999999,4823584.996200001,home,2.0,wkday,00:00:00,30:00:00
10326_18,686893.5199999996,4823583.2466,home,2.0,wkday,00:00:00,30:00:00
10327_18,686935.0154999997,4823569.649499999,home,2.0,wkday,00:00:00,30:00:00
10328_18,686937.0059000002,4823546.9449000005,home,2.0,wkday,00:00:00,30:00:00
10329_18,686893.1176000005,4823552.733100001,home,2.0,wkday,00:00:00,30:00:00
1032_12,678893.6743999999,4823408.0381000005,home,2.0,wkday,00:00:00,30:00:00
10330_18,686831.9137000004,4823551.1207,home,2.0,wkday,00:00:00,30:00:00
10331_18,686532.1331000002,4823639.5494,home,2.0,wkday,00:00:00,30:00:00
10332_18,686580.8189000003,4823626.604499999,home,2.0,wkday,00:00:00,30:00:00
10333_18,686630.5624000002,4823628.802100001,home,2.0,wkday,00:00:00,30:00:00
10334_18,686538.4393999996,4823585.700300001,home,2.0,wkday,00:00:00,30:00:00
10335_18,686531.1151,4823573.575300001,secondary,N/A,wkday,08:00:00,20:00:00
10336_18,686536.4124999996,4823555.3726,home,2.0,wkday,00:00:00,30:00:00
10337_18,686615.5327000003,4823585.288799999,home,2.0,wkday,00:00:00,30:00:00
10338_18,686637.7099000001,4823583.4966,home,2.0,wkday,00:00:00,30:00:00
10339_18,686677.8247999996,4823587.8705,home,2.0,wkday,00:00:00,30:00:00
1033_12,678644.1157999998,4823426.033500001,work,N/A,wkday,08:00:00,18:00:00
10340_18,686692.8635999998,4823584.694499999,home,2.0,wkday,00:00:00,30:00:00
10341_18,686732.3353000004,4823550.876800001,home,2.0,wkday,00:00:00,30:00:00
10342_18,686730.5308999997,4823569.5581,home,2.0,wkday,00:00:00,30:00:00
10343_18,686893.2487000003,4823537.395500001,home,2.0,wkday,00:00:00,30:00:00
10344_18,686892.9439000003,4823521.619000001,home,2.0,wkday,00:00:00,30:00:00
10345_18,686937.5728000002,4823508.305299999,home,2.0,wkday,00:00:00,30:00:00
10346_18,686894.7971000001,4823506.3729,home,2.0,wkday,00:00:00,30:00:00
10347_18,686835.6566000003,4823503.4102,home,2.0,wkday,00:00:00,30:00:00
10348_18,686896.9581000004,4823492.093,home,2.0,wkday,00:00:00,30:00:00
10349_18,686938.8559999997,4823475.886700001,home,2.0,wkday,00:00:00,30:00:00
1034_12,678662.9250999996,4823400.137700001,work,N/A,wkday,08:00:00,18:00:00
10350_18,686897.4792999998,4823476.4476,home,2.0,wkday,00:00:00,30:00:00
10351_18,686568.8738000002,4823531.8785999995,home,2.0,wkday,00:00:00,30:00:00
10352_18,686650.3164999997,4823533.478800001,home,2.0,wkday,00:00:00,30:00:00
10353_18,686601.8958999999,4823532.0737,home,2.0,wkday,00:00:00,30:00:00
10354_18,686586.1682000002,4823531.710999999,home,2.0,wkday,00:00:00,30:00:00
10355_18,686664.0142000001,4823534.1524,home,2.0,wkday,00:00:00,30:00:00
10356_18,686570.4343999997,4823491.209100001,home,2.0,wkday,00:00:00,30:00:00
10357_18,686587.8871999998,4823488.6335,home,2.0,wkday,00:00:00,30:00:00
10358_18,686633.6377999997,4823491.388900001,home,2.0,wkday,00:00:00,30:00:00
10359_18,686651.7642999999,4823492.982999999,home,2.0,wkday,00:00:00,30:00:00
1035_12,678848.2865000004,4823411.2294,home,2.0,wkday,00:00:00,30:00:00
10360_18,686695.9755999995,4823488.151900001,home,2.0,wkday,00:00:00,30:00:00
10361_18,686792.8351999996,4823474.063999999,home,2.0,wkday,00:00:00,30:00:00
10362_18,686741.0130000003,4823487.7465,home,2.0,wkday,00:00:00,30:00:00
10363_18,686734.3926999997,4823518.9825,home,2.0,wkday,00:00:00,30:00:00
10364_18,686790.6528000003,4823542.0986,home,2.0,wkday,00:00:00,30:00:00
10365_18,686732.0822999999,4823534.8839,home,2.0,wkday,00:00:00,30:00:00
10366_18,686979.1810999997,4823441.3498,home,2.0,wkday,00:00:00,30:00:00
10367_18,686935.7196000004,4823449.1679,home,2.0,wkday,00:00:00,30:00:00
10368_18,686886.0706000002,4823439.944599999,home,2.0,wkday,00:00:00,30:00:00
10369_18,686866.1946,4823438.7498,home,2.0,wkday,00:00:00,30:00:00
1036_12,678677.2079999996,4823414.1798,work,N/A,wkday,08:00:00,18:00:00
10370_18,686850.8234999999,4823440.981000001,home,2.0,wkday,00:00:00,30:00:00
10371_18,686833.7790000001,4823441.2553,home,2.0,wkday,00:00:00,30:00:00
10372_18,686740.6563999997,4823387.0678,home,2.0,wkday,00:00:00,30:00:00
10373_18,686841.0272000004,4823389.853700001,home,2.0,wkday,00:00:00,30:00:00
10374_18,686538.5065000001,4823462.615700001,home,2.0,wkday,00:00:00,30:00:00
10375_18,686603.5662000002,4823432.123500001,home,2.0,wkday,00:00:00,30:00:00
10376_18,686651.8953999998,4823433.3730999995,home,2.0,wkday,00:00:00,30:00:00
10377_18,686691.5955999997,4823441.8100000005,N/A,N/A,N/A,N/A,N/A
10378_18,686733.5148999998,4823432.431299999,home,2.0,wkday,00:00:00,30:00:00
10379_18,686782.1885000002,4823433.6536,home,2.0,wkday,00:00:00,30:00:00
1037_12,679097.6683,4823411.0221,home,2.0,wkday,00:00:00,30:00:00
10380_18,686799.1414999999,4823436.774700001,home,2.0,wkday,00:00:00,30:00:00
10381_18,686922.6741000004,4823392.237299999,home,2.0,wkday,00:00:00,30:00:00
10382_18,686754.9819999998,4823390.880899999,home,2.0,wkday,00:00:00,30:00:00
10383_18,686688.1848999998,4823390.3322,home,2.0,wkday,00:00:00,30:00:00
10384_18,686655.9187000003,4823380.8651,home,2.0,wkday,00:00:00,30:00:00
10385_18,686608.1991999997,4823384.5776,home,2.0,wkday,00:00:00,30:00:00
10386_18,686592.8219999997,4823385.229900001,home,2.0,wkday,00:00:00,30:00:00
10387_18,686577.7007999998,4823383.9528,home,2.0,wkday,00:00:00,30:00:00
10388_18,686693.0555999996,4823372.9373,home,2.0,wkday,00:00:00,30:00:00
10389_18,686875.4513999997,4823371.611400001,home,2.0,wkday,00:00:00,30:00:00
1038_12,679044.6695999997,4823411.281199999,home,2.0,wkday,00:00:00,30:00:00
10390_18,686740.8606000002,4823362.132099999,home,2.0,wkday,00:00:00,30:00:00
10391_18,686840.6339999996,4823349.857799999,home,2.0,wkday,00:00:00,30:00:00
10392_18,686793.9538000003,4823345.9958999995,home,2.0,wkday,00:00:00,30:00:00
10393_18,686740.1595000001,4823345.3803,home,2.0,wkday,00:00:00,30:00:00
10394_18,686694.0187999997,4823332.941299999,home,2.0,wkday,00:00:00,30:00:00
10395_18,686795.0694000004,4823328.677200001,home,2.0,wkday,00:00:00,30:00:00
10396_18,686923.8597999997,4823354.380999999,home,2.0,wkday,00:00:00,30:00:00
10397_18,686925.4995999997,4823334.1697,home,2.0,wkday,00:00:00,30:00:00
10398_18,686962.1275000004,4823334.9805,home,2.0,wkday,00:00:00,30:00:00
10399_18,686842.1213999996,4823313.6383,home,2.0,wkday,00:00:00,30:00:00
1039_12,679130.1966000004,4823393.3193,home,2.0,wkday,00:00:00,30:00:00
103_7,686027.1852000002,4825587.0912,home,2.0,wkday,00:00:00,30:00:00
10400_18,686794.6273999996,4823308.7402,home,2.0,wkday,00:00:00,30:00:00
10401_18,686594.9068,4823302.1382,home,2.0,wkday,00:00:00,30:00:00
10402_18,686795.807,4823291.9243,home,2.0,wkday,00:00:00,30:00:00
10403_18,686742.1042,4823290.3607,home,2.0,wkday,00:00:00,30:00:00
10404_18,686880.8066999996,4823278.3881,home,2.0,wkday,00:00:00,30:00:00
10405_18,686843.0571999997,4823277.150599999,home,2.0,wkday,00:00:00,30:00:00
10406_18,686796.8432999998,4823273.298,home,2.0,wkday,00:00:00,30:00:00
10407_18,686594.3002000004,4823262.2947,home,2.0,wkday,00:00:00,30:00:00
10408_18,686550.4242000002,4823265.3762,home,2.0,wkday,00:00:00,30:00:00
10409_18,686742.8417999996,4823254.5253,home,2.0,wkday,00:00:00,30:00:00
1040_12,679000.2813999997,4823384.278899999,home,2.0,wkday,00:00:00,30:00:00
10410_18,686962.9718000004,4823316.6132,home,2.0,wkday,00:00:00,30:00:00
10411_18,686925.7922,4823298.9164,home,2.0,wkday,00:00:00,30:00:00
10412_18,686926.5634000003,4823262.4044,home,2.0,wkday,00:00:00,30:00:00
10413_18,686927.4138000002,4823281.231899999,home,2.0,wkday,00:00:00,30:00:00
10414_18,686965.4863999998,4823263.306600001,home,2.0,wkday,00:00:00,30:00:00
10415_18,686643.3183000004,4823291.3726,home,2.0,wkday,00:00:00,30:00:00
10416_18,686696.6370000001,4823289.979699999,home,2.0,wkday,00:00:00,30:00:00
10417_18,686668.8269999996,4823287.1511,home,2.0,wkday,00:00:00,30:00:00
10418_18,686643.1293000001,4823272.2403,home,2.0,wkday,00:00:00,30:00:00
10419_18,686862.7319999998,4823238.761,home,2.0,wkday,00:00:00,30:00:00
1041_12,678976.6623999998,4823390.185900001,home,2.0,wkday,00:00:00,30:00:00
10420_18,686882.2576000001,4823240.9769,home,2.0,wkday,00:00:00,30:00:00
10421_18,686797.4956,4823236.417099999,home,2.0,wkday,00:00:00,30:00:00
10422_18,686797.523,4823217.4859,home,2.0,wkday,00:00:00,30:00:00
10423_18,686551.0612000003,4823215.739399999,home,2.0,wkday,00:00:00,30:00:00
10424_18,686598.665,4823206.878900001,home,2.0,wkday,00:00:00,30:00:00
10425_18,686599.1129999999,4823189.3498,home,2.0,wkday,00:00:00,30:00:00
10426_18,686548.8422999997,4823188.237299999,home,4.0,wkday,00:00:00,30:00:00
10427_18,686945.8847000003,4823240.922,home,2.0,wkday,00:00:00,30:00:00
10428_18,686966.3764000004,4823243.397,home,2.0,wkday,00:00:00,30:00:00
10429_18,686845.6540999999,4823187.8166000005,home,2.0,wkday,00:00:00,30:00:00
1042_12,678959.5966999996,4823390.006100001,home,2.0,wkday,00:00:00,30:00:00
10430_18,686862.4210999999,4823190.742699999,home,2.0,wkday,00:00:00,30:00:00
10431_18,686696.9052999998,4823234.6401,home,2.0,wkday,00:00:00,30:00:00
10432_18,686644.8970999997,4823216.8489,home,2.0,wkday,00:00:00,30:00:00
10433_18,686642.8000999996,4823200.3957,home,2.0,wkday,00:00:00,30:00:00
10434_18,686745.6368000004,4823179.523,home,2.0,wkday,00:00:00,30:00:00
10435_18,686601.0911999997,4823166.876800001,home,2.0,wkday,00:00:00,30:00:00
10436_18,686745.4692000002,4823161.2563000005,home,2.0,wkday,00:00:00,30:00:00
10437_18,686764.3454999998,4823135.698799999,home,2.0,wkday,00:00:00,30:00:00
10438_18,686745.8744999999,4823136.387599999,home,2.0,wkday,00:00:00,30:00:00
10439_18,686902.8590000002,4823165.727700001,home,2.0,wkday,00:00:00,30:00:00
1043_12,678996.3982999995,4823329.021600001,home,2.0,wkday,00:00:00,30:00:00
10440_18,686846.3916999996,4823162.6767,home,2.0,wkday,00:00:00,30:00:00
10441_18,686902.9108999996,4823140.7707,home,2.0,wkday,00:00:00,30:00:00
10442_18,686948.2317000004,4823177.456499999,home,2.0,wkday,00:00:00,30:00:00
10443_18,686948.7559000002,4823157.519400001,home,2.0,wkday,00:00:00,30:00:00
10444_18,686643.1354,4823181.9736,home,2.0,wkday,00:00:00,30:00:00
10445_18,686644.8728,4823163.6764,home,2.0,wkday,00:00:00,30:00:00
10446_18,686551.5153999999,4823112.1072,home,2.0,wkday,00:00:00,30:00:00
10447_18,686573.0586999999,4823114.170700001,home,2.0,wkday,00:00:00,30:00:00
10448_18,686597.6073000003,4823120.1052,home,2.0,wkday,00:00:00,30:00:00
10449_18,686943.9583999999,4823094.5568,home,2.0,wkday,00:00:00,30:00:00
1044_12,678979.0064000003,4823328.5918000005,home,2.0,wkday,00:00:00,30:00:00
10450_18,686918.4648000002,4823090.091499999,home,2.0,wkday,00:00:00,30:00:00
10451_18,686897.9974999996,4823089.603800001,home,2.0,wkday,00:00:00,30:00:00
10452_18,686862.6893999996,4823090.5548,home,2.0,wkday,00:00:00,30:00:00
10453_18,686846.0442000004,4823089.606799999,home,2.0,wkday,00:00:00,30:00:00
10454_18,686826.6131999996,4823091.213099999,home,2.0,wkday,00:00:00,30:00:00
10455_18,686772.2824999997,4823089.5032,home,2.0,wkday,00:00:00,30:00:00
10456_18,686704.3088999996,4823070.8401999995,home,2.0,wkday,00:00:00,30:00:00
10457_18,686591.8800999997,4823072.1326,home,2.0,wkday,00:00:00,30:00:00
10458_18,686655.8302999996,4823058.392200001,home,2.0,wkday,00:00:00,30:00:00
10459_18,686946.2017000001,4823056.916999999,home,2.0,wkday,00:00:00,30:00:00
1045_12,678961.8125999998,4823328.1743,home,2.0,wkday,00:00:00,30:00:00
10460_18,686704.9550999999,4823050.3485,home,2.0,wkday,00:00:00,30:00:00
10461_18,686945.2111,4823039.098300001,home,2.0,wkday,00:00:00,30:00:00
10462_18,686649.0059000002,4823109.796800001,home,2.0,wkday,00:00:00,30:00:00
10463_18,686675.9045000002,4823100.3785,home,2.0,wkday,00:00:00,30:00:00
10464_18,686881.5077999998,4823035.9497,home,2.0,wkday,00:00:00,30:00:00
10465_18,686864.5913000004,4823034.7793000005,home,2.0,wkday,00:00:00,30:00:00
10466_18,686846.7878999999,4823034.3587,home,2.0,wkday,00:00:00,30:00:00
10467_18,686656.7172999997,4823029.3935,home,2.0,wkday,00:00:00,30:00:00
10468_18,686640.5049999999,4823029.0002999995,home,2.0,wkday,00:00:00,30:00:00
10469_18,686624.4084000001,4823028.409,home,2.0,wkday,00:00:00,30:00:00
1046_12,678761.4885,4823359.648,home,2.0,wkday,00:00:00,30:00:00
10470_18,686608.3240999999,4823028.1438,home,2.0,wkday,00:00:00,30:00:00
10471_18,686554.7797999997,4823024.9098000005,home,2.0,wkday,00:00:00,30:00:00
10472_18,686473.6662999997,4823794.272299999,home,2.0,wkday,00:00:00,30:00:00
10473_18,686439.9797,4823785.491,home,8.0,wkday,00:00:00,30:00:00
10474_18,686421.5606000004,4823781.8608,home,6.0,wkday,00:00:00,30:00:00
10475_18,686469.2100999998,4823764.5298999995,home,2.0,wkday,00:00:00,30:00:00
10476_4,681393.4326,4824949.039899999,home,2.0,wkday,00:00:00,30:00:00
10477_4,681374.3002000004,4824931.6998,home,2.0,wkday,00:00:00,30:00:00
10478_4,681363.5346999997,4824921.8334,home,2.0,wkday,00:00:00,30:00:00
10479_4,681354.2686999999,4824911.668299999,home,2.0,wkday,00:00:00,30:00:00
1047_12,679127.3863000004,4823351.1898,home,2.0,wkday,00:00:00,30:00:00
10480_4,681295.9694999997,4824882.0721,home,2.0,wkday,00:00:00,30:00:00
10481_4,681305.2355000004,4824897.318299999,home,2.0,wkday,00:00:00,30:00:00
10482_4,681313.6083000004,4824908.979900001,home,2.0,wkday,00:00:00,30:00:00
10483_4,681321.0821000002,4824917.051100001,home,2.0,wkday,00:00:00,30:00:00
10484_4,681397.3187999995,4824891.3411,home,2.0,wkday,00:00:00,30:00:00
10485_4,681388.949,4824881.4747,home,2.0,wkday,00:00:00,30:00:00
10486_4,681380.2774,4824870.1118,home,2.0,wkday,00:00:00,30:00:00
10487_4,681370.7127,4824859.648,home,2.0,wkday,00:00:00,30:00:00
10488_4,681324.0721000005,4824807.3289,home,2.0,wkday,00:00:00,30:00:00
10489_4,681312.7122,4824797.163799999,home,2.0,wkday,00:00:00,30:00:00
1048_12,679050.9727999996,4823349.9431,home,2.0,wkday,00:00:00,30:00:00
10490_4,681444.8554999996,4824892.237299999,home,2.0,wkday,00:00:00,30:00:00
10491_4,681435.2878,4824883.5657,home,2.0,wkday,00:00:00,30:00:00
10492_4,681465.4844000004,4824800.7513,home,2.0,wkday,00:00:00,30:00:00
10493_4,681474.1560000004,4824812.41,home,2.0,wkday,00:00:00,30:00:00
10494_4,681484.9184999997,4824821.081499999,home,2.0,wkday,00:00:00,30:00:00
10495_4,681493.2883000001,4824831.545399999,home,2.0,wkday,00:00:00,30:00:00
10496_4,681427.2166999998,4824809.121200001,home,2.0,wkday,00:00:00,30:00:00
10497_4,681438.5766000003,4824818.3902,home,2.0,wkday,00:00:00,30:00:00
10498_4,681355.2959000003,4824804.2962,home,2.0,wkday,00:00:00,30:00:00
10499_11,681453.3990000002,4824679.864399999,home,2.0,wkday,00:00:00,30:00:00
1049_12,679099.3843,4823325.4768,home,2.0,wkday,00:00:00,30:00:00
104_7,686070.7747,4825594.4826,home,2.0,wkday,00:00:00,30:00:00
10500_11,681558.0005000001,4824670.074200001,home,2.0,wkday,00:00:00,30:00:00
10501_11,681375.0225999998,4824673.234999999,home,2.0,wkday,00:00:00,30:00:00
10502_11,681484.9946999997,4824634.769099999,home,2.0,wkday,00:00:00,30:00:00
10503_11,681309.0272000004,4824623.7719,home,2.0,wkday,00:00:00,30:00:00
10504_11,681412.0680999998,4824614.8686999995,home,2.0,wkday,00:00:00,30:00:00
10505_11,681333.7769999998,4824597.318299999,home,2.0,wkday,00:00:00,30:00:00
10506_11,681596.8108000001,4824583.1877,work,N/A,wkday,08:00:00,18:00:00
10507_11,681411.5011999998,4824540.043199999,home,48.0,wkday,00:00:00,30:00:00
10508_11,681355.1312999995,4824511.239499999,home,48.0,wkday,00:00:00,30:00:00
10509_11,681342.6070999997,4824778.0285,home,2.0,wkday,00:00:00,30:00:00
1050_12,679001.8267999999,4823306.5912999995,home,2.0,wkday,00:00:00,30:00:00
10510_11,681353.0708999997,4824726.605599999,home,2.0,wkday,00:00:00,30:00:00
10511_11,681343.5061999997,4824717.3366,home,2.0,wkday,00:00:00,30:00:00
10512_11,681372.5049999999,4824703.8857,home,2.0,wkday,00:00:00,30:00:00
10513_11,681371.6089000003,4824747.831900001,home,2.0,wkday,00:00:00,30:00:00
10514_11,681381.7740000002,4824756.5034,home,2.0,wkday,00:00:00,30:00:00
10515_11,681388.6502999999,4824768.762499999,home,2.0,wkday,00:00:00,30:00:00
10516_11,681398.2178999996,4824779.8237,home,2.0,wkday,00:00:00,30:00:00
10517_11,681307.3295,4824717.037900001,home,2.0,wkday,00:00:00,30:00:00
10518_11,681308.5242999997,4824697.606799999,home,2.0,wkday,00:00:00,30:00:00
10519_11,681308.2255999995,4824679.3675999995,home,2.0,wkday,00:00:00,30:00:00
1051_12,678895.8994000005,4823303.8938,home,2.0,wkday,00:00:00,30:00:00
10520_11,681308.5242999997,4824660.5339,home,2.0,wkday,00:00:00,30:00:00
10521_11,681458.0107000005,4824726.605599999,home,2.0,wkday,00:00:00,30:00:00
10522_11,681447.2482000003,4824717.037900001,home,2.0,wkday,00:00:00,30:00:00
10523_11,681439.1771,4824705.976600001,home,2.0,wkday,00:00:00,30:00:00
10524_11,681429.3107000003,4824696.110300001,home,2.0,wkday,00:00:00,30:00:00
10525_11,681483.4249999998,4824710.4603,home,2.0,wkday,00:00:00,30:00:00
10526_11,681474.1560000004,4824699.100299999,home,2.0,wkday,00:00:00,30:00:00
10527_11,681464.5883,4824688.9352,home,2.0,wkday,00:00:00,30:00:00
10528_11,681440.6705999998,4824664.4201,home,2.0,wkday,00:00:00,30:00:00
10529_11,681429.3107000003,4824658.738600001,home,2.0,wkday,00:00:00,30:00:00
1052_12,679001.1195999999,4823254.9307,home,2.0,wkday,00:00:00,30:00:00
10530_11,681440.9693,4824622.2662,home,2.0,wkday,00:00:00,30:00:00
10531_11,681427.2166999998,4824617.7795,home,2.0,wkday,00:00:00,30:00:00
10532_11,681398.2178999996,4824615.088199999,home,2.0,wkday,00:00:00,30:00:00
10533_11,681384.1635999996,4824615.389900001,home,2.0,wkday,00:00:00,30:00:00
10534_11,681335.1333999997,4824621.068299999,home,2.0,wkday,00:00:00,30:00:00
10535_11,681310.3195000002,4824641.398499999,home,2.0,wkday,00:00:00,30:00:00
